Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered
27356,22,8342,18992,465,1,1094
56594,6090,38419,12085,2248,424,1094
23280,895,9800,12585,1027,74,1096
99970,6340,80475,13155,1323,63,1096
34366,23,20727,13616,506,0,1096
171879,7569,144400,19910,555,20,1100
42192,1632,28856,11704,1057,59,1100
161644,22617,44594,94433,1692,369,1101
67307,1889,21349,44069,2292,75,1103
225173,5596,208477,11100,921,16,1103
53156,4343,26097,22716,1513,69,1106
16362,826,12672,2864,41,8,1108
105792,12428,15729,77635,4053,837,1109
93558,867,8456,84235,6411,73,1110
59695,1985,17887,39823,3344,96,1111
114533,6854,90539,17140,1808,71,1111
101650,6418,81587,13645,1680,78,1112
174918,25990,55191,93737,694,178,1112
221178,2874,122090,96214,2520,38,1114
45928,1286,13550,31092,3394,86,1116
52520,298,27760,24462,704,5,1117
110574,13155,16847,80572,4782,727,1118
179021,8203,158087,12731,548,59,1121
154500,4276,116111,34113,952,27,1121
88541,2523,28272,57746,4046,131,1125
109505,3777,44606,61122,3395,136,1125
33823,275,23288,10260,683,2,1126
39570,979,11851,26740,2060,31,1130
30200,1289,7590,21321,288,12,1138
4661,296,1772,2593,442,23,1139
69496,1483,25271,42742,3039,88,1140
17768,488,2967,14313,1163,55,1144
69941,1385,24186,44370,2744,34,1146
68400,326,45150,22924,1739,8,1146
40229,1531,26685,12013,1190,29,1146
35120,1087,12319,21714,1766,42,1148
21315,652,9271,11392,1106,45,1150
223315,5563,206365,11387,913,18,1151
93663,110,77225,16328,879,1,1153
20125,397,10104,9624,988,28,1154
88891,761,29302,58828,4895,43,1154
123979,3629,50949,69401,4020,173,1154
42555,188,25318,17049,1361,3,1156
214001,5382,195671,12948,1008,19,1156
103135,6486,82744,13905,1485,68,1157
238833,34675,184585,19573,113,18,1159
58179,259,37257,20663,2164,2,1159
51066,288,25667,25111,801,6,1161
26098,21,5973,20104,752,0,1164
102110,142,97272,4696,557,4,1165
32124,1249,19203,11672,877,38,1165
29538,1564,3300,24674,2074,193,1168
45973,952,24258,20763,2539,44,1170
62997,412,49909,12676,299,7,1171
98869,676,71791,26402,3121,34,1175
218717,5475,201013,12229,918,17,1179
45402,1756,21122,22524,2140,96,1184
38799,834,10880,27085,3011,64,1185
133978,1695,54318,77965,3504,34,1185
62698,405,48738,13555,274,7,1185
32813,1277,20388,11148,689,28,1185
205758,5225,180680,19853,1148,19,1188
52987,1785,15331,35871,3587,92,1189
74018,3535,34719,35764,1671,66,1190
66895,375,40256,26264,1707,0,1190
45465,26,10363,35076,1751,3,1193
122492,7057,95661,19774,2294,69,1197
52369,450,19213,32706,2353,29,1199
21077,129,16070,4878,992,7,1200
222402,5545,205214,11643,902,19,1203
80287,673,26546,53068,9842,43,1204
101553,138,96107,5308,608,4,1204
53614,244,34225,19145,1889,8,1204
14677,1351,8354,4972,835,46,1205
85264,1770,30128,53366,4801,82,1205
80599,2654,31729,46216,3486,163,1212
25063,227,10791,14045,873,3,1214
198613,5115,171809,21689,1374,18,1214
204610,5206,179492,19912,1154,20,1214
95646,6091,76318,13237,1006,63,1215
172576,7661,145617,19298,697,92,1217
40986,286,25234,15466,479,2,1217
39885,2808,3794,33283,4749,497,1219
39060,169,22422,16469,910,6,1222
53183,3294,17935,31954,2715,134,1224
159516,20465,35435,103616,3153,566,1224
211938,29079,82879,99980,1221,195,1225
106220,6589,85064,14567,1529,48,1227
47735,218,29146,18371,1557,5,1229
27043,212,11386,15445,851,7,1230
66661,318,44004,22339,1157,10,1232
65015,1814,20246,42955,3168,100,1234
117110,4064,46643,66403,3721,122,1234
174224,25812,54079,94333,3537,275,1237
39139,1437,18051,19651,2437,107,1237
50468,3160,16711,30597,2875,124,1238
124632,15362,20996,88274,4805,681,1238
76005,384,55299,20322,1147,13,1238
60713,373,42689,17651,331,6,1241
175218,4778,149102,21338,1195,15,1242
167299,24379,49476,93444,756,289,1248
78412,1897,25752,50763,1968,18,1250
57333,337,35275,21721,676,6,1252
50036,3331,26573,20132,4279,425,1255
80932,3172,61344,16416,11,11,1256
111698,3244,44848,63606,2929,96,1261
182727,4861,154640,23226,1429,19,1261
68413,1663,8806,57944,2055,142,1273
26891,21,7248,19622,793,0,1275
91472,5806,70933,14733,991,96,1276
36327,3573,23100,9654,1305,108,1276
40507,284,24017,16206,603,1,1277
109286,6685,87422,15179,1683,45,1279
41014,255,12737,28022,1966,9,1280
97302,1930,51608,43764,4621,53,1282
178473,8144,156966,13363,695,63,1285
159797,4431,122793,32573,1035,34,1286
100166,1845,42694,55627,2657,35,1286
56657,331,34023,22303,625,7,1288
53577,328,43570,9679,532,1,1288
113702,2255,36308,75139,5385,83,1290
32324,819,17331,14174,302,12,1290
80945,3180,62637,15128,13,8,1293
940829,54517,100372,785940,32921,1650,1293
235763,34114,169939,31710,202,71,1293
188897,4974,161533,22390,1212,24,1293
106910,1968,45467,59475,3645,65,1294
43283,1669,30150,11464,1091,37,1294
49400,1693,14142,33565,2963,127,1295
81668,3873,40345,37450,1574,76,1295
175233,7897,151597,15739,755,13,1297
116635,6902,91836,17897,2102,48,1297
234801,33846,165078,35877,270,72,1297
212993,5363,194515,13115,1012,19,1298
170039,4634,68507,96898,5563,128,1299
98778,4781,56655,37342,1492,67,1301
69176,6820,8326,54030,5249,743,1302
199906,5131,173111,21664,1293,16,1302
42534,1200,12434,28900,2075,76,1305
31833,1009,9689,21135,1340,40,1305
65633,2126,24035,39472,2357,81,1309
118392,6937,93147,18308,1757,35,1311
94640,6028,75103,13509,983,71,1312
186493,4927,158828,22738,1248,22,1312
60382,367,41448,18567,437,5,1312
39048,246,11457,27345,1912,7,1313
203456,5186,178278,19992,1172,19,1313
58253,264,33814,24175,1798,0,1314
71547,349,47922,23276,1660,12,1314
190165,5001,162848,22316,1268,27,1315
120198,6988,94464,18746,1806,51,1317
151615,4199,112895,34521,1022,28,1318
120281,4210,47961,68110,3171,146,1318
157814,4369,120015,33430,987,29,1321
35432,229,9120,26083,1701,10,1322
65504,308,42772,22424,1311,10,1322
5436,177,3326,1933,0,2,1330
178239,4807,151417,22015,1562,15,1330
31238,733,13934,16571,271,12,1330
106498,1073,11619,93806,7099,101,1333
8783,252,6021,2510,167,3,1334
211981,5344,193217,13420,1016,21,1334
73533,1568,39867,32098,3495,88,1336
33860,23,19631,14206,611,0,1337
106110,3641,43481,58988,4101,171,1338
166543,24090,48228,94225,0,427,1342
58167,509,21507,36151,3520,31,1342
70445,630,25342,44473,4276,41,1350
36635,1145,13670,21820,1515,58,1351
53241,303,29111,23827,721,5,1351
93657,5957,73791,13909,1073,80,1352
31938,209,6783,24946,1687,9,1352
30493,969,8384,21140,1110,30,1352
86488,94,66763,19631,1026,1,1354
81003,3203,65457,12343,26,10,1357
64193,298,41450,22445,1619,8,1360
238011,34561,181907,21543,0,47,1363
63276,2045,22726,38505,3059,95,1365
170687,25537,52842,92308,1104,333,1366
8961,111,2909,5941,162,9,1369
37525,792,19682,17051,1713,37,1369
169053,23663,46886,98504,3090,367,1373
202066,2581,110098,89387,2709,34,1373
80887,3139,58627,19121,27,16,1377
188724,5605,7024,176095,26017,1224,1380
28649,226,14281,14142,887,6,1382
184031,4882,156022,23127,1304,21,1382
93983,1935,32581,59467,4734,97,1383
191657,5025,164234,22398,1492,24,1386
96088,113,81564,14411,982,0,1394
47144,5045,31848,10251,2112,278,1397
12928,231,1530,11167,1117,40,1399
236142,34167,171338,30637,379,53,1399
3369,75,1700,1594,132,3,1400
50016,421,18014,31581,5485,27,1400
219814,30739,106587,82488,744,179,1401
73235,5083,32544,35608,5789,480,1402
70513,1766,10210,58537,2100,103,1404
159952,22248,43493,94211,1649,390,1405
230183,27459,144783,57941,643,138,1409
137787,1738,55727,80322,3809,43,1409
97286,4714,55354,37218,1868,49,1409
176369,7962,154011,14396,617,24,1411
187685,4950,160240,22495,1192,23,1412
197239,5097,170595,21547,1356,15,1413
62808,2101,19301,41406,3113,116,1414
80094,3797,39050,37247,1522,87,1414
74193,1643,7089,65461,4801,125,1415
80860,3123,57250,20487,37,23,1416
14916,359,11525,3032,2324,46,1425
46869,283,19051,27535,2039,10,1429
115242,13915,18278,83049,4668,760,1431
158303,21858,42088,94357,2323,516,1431
92472,10023,12384,70065,5974,889,1434
84882,4016,43268,37598,1752,59,1434
69500,7574,15572,46354,4298,1054,1437
61095,377,44126,16592,382,4,1437
48947,30,13283,35634,1740,2,1439
196323,2496,106963,86864,2733,39,1440
56351,1889,16776,37686,3364,104,1445
59945,362,40136,19447,458,5,1448
214205,6846,8474,198885,25481,1241,1450
52437,1101,16653,34683,1743,34,1452
6522,66,3808,2648,60,3,1453
90980,2140,13430,75410,4674,123,1454
145268,1356,18095,125817,10581,76,1456
69887,337,46608,22942,1487,11,1458
80921,3161,60088,17672,34,22,1461
91838,106,74544,17188,1060,2,1461
165929,1537,21327,143065,10559,86,1462
56032,324,32735,22973,663,6,1462
14046,30,4656,9360,482,1,1462
80977,3193,64100,13684,32,13,1463
90481,5710,69657,15114,1153,60,1464
65495,49,40935,24511,1754,4,1467
26818,119,13264,13435,739,3,1467
94863,13851,26663,54349,3125,636,1468
95106,113,80170,14823,693,3,1468
29359,230,15750,13379,710,4,1469
84441,86,63642,20713,1267,4,1470
193115,5046,165706,22363,1458,21,1472
29921,236,17223,12462,562,6,1473
57936,343,36749,20844,603,6,1474
155980,21342,40657,93981,0,544,1476
94413,110,78702,15601,750,0,1477
58354,2368,31077,24909,2334,106,1477
103265,1903,44173,57189,3099,58,1479
119827,14681,19758,85388,4585,766,1480
49219,5177,33329,10713,2075,132,1481
47207,28,11844,35335,1742,2,1481
33354,1045,11171,21138,1521,36,1482
89011,549,65790,22672,1869,24,1484
42595,4477,28475,9643,2409,257,1485
95591,2259,14918,78414,4611,119,1488
66169,589,23992,41588,3964,45,1488
18887,84,5640,13163,689,1,1488
83130,3957,41834,37339,1462,84,1489
89869,4320,48466,37083,1655,81,1489
155686,4308,117602,33776,1186,32,1491
128638,4527,51861,72250,4144,168,1491
158762,4397,121507,32858,948,28,1492
194511,5065,167198,22248,1396,19,1492
73572,2404,30517,40651,2389,94,1493
210965,5323,191883,13759,1003,23,1493
185245,4905,157516,22824,1214,23,1494
59929,5398,12548,41983,2180,984,1495
126755,2260,54105,70390,4231,40,1498
62424,398,47553,14473,306,6,1499
174098,7861,148700,17537,927,123,1500
40708,2611,7226,30871,2603,294,1502
230158,32877,141981,55300,300,92,1502
27532,546,7660,19326,658,42,1502
59324,4057,29160,26107,5281,353,1505
236989,34345,176370,26274,338,44,1505
122171,2767,53913,65491,3990,160,1506
92584,5877,72439,14268,1112,71,1506
62160,45,37542,24573,1901,2,1506
51524,2050,26267,23207,2415,107,1507
33460,3353,21824,8283,1938,193,1510
64701,2685,36252,25764,2426,118,1511
124603,7119,97173,20311,2111,62,1512
27762,220,12899,14643,719,8,1513
326439,8347,296814,21278,2741,1057,1513
237500,34405,178526,24569,210,34,1516
100303,4838,58173,37292,1525,57,1518
123308,932,82548,39828,3366,39,1519
41495,2757,13911,24827,3186,117,1520
31836,774,15651,15411,319,28,1520
86306,2017,11976,72313,3977,127,1523
92784,109,76072,16603,946,3,1528
57749,4414,11053,42282,4922,882,1540
78546,1769,8631,68146,4353,126,1542
202284,5167,176965,20152,1186,17,1543
204525,2618,111642,90265,2459,37,1544
89579,99,71501,17979,1176,0,1545
52827,3532,9513,39782,7657,502,1549
135586,17127,24392,94067,3039,604,1555
25269,114,11089,14066,745,6,1556
87369,98,68319,18952,881,4,1556
98674,2376,16477,79821,3083,117,1559
148086,19325,35983,92778,2,642,1563
83426,1644,30095,51687,2979,62,1564
20505,666,6415,13424,899,75,1569
81997,2649,27969,51379,3942,98,1569
49515,3647,5367,40501,9630,839,1573
160979,4461,124369,32149,1182,30,1576
88214,4239,46977,36998,1693,96,1576
70768,2294,22549,45925,3607,82,1580
90778,104,73083,17591,1199,5,1582
173171,7738,147200,18233,595,77,1583
65202,6520,14135,44547,5273,1122,1587
79685,5513,34132,40040,6450,430,1588
88591,2939,34999,50653,4149,128,1589
101739,11591,14620,75528,4050,812,1590
24315,1571,21060,1684,64,10,1590
67195,51,42527,24617,1700,2,1592
80770,3072,53988,23710,80,28,1593
141205,3561,2665,134979,19136,627,1593
89328,5650,68193,15485,1134,76,1594
162120,4489,125963,31668,1141,28,1594
70158,57,45935,24166,1368,3,1597
165664,6866,130600,28198,697,54,1600
171324,7549,143300,20475,736,39,1600
174478,7884,150300,16294,380,23,1600
114431,1169,13220,100042,7933,96,1601
106108,2102,55045,48961,4518,111,1601
64156,1083,30204,32869,1248,20,1601
83996,718,28148,55130,3709,45,1602
156391,1968,68048,86375,3114,42,1606
148084,18683,34420,94981,2009,761,1608
71183,2310,29024,39849,2531,73,1612
92855,806,30915,61134,3964,45,1613
100345,133,93898,6314,546,5,1614
150593,4171,111577,34845,1158,31,1615
112288,819,77954,33515,3717,36,1615
108769,3148,43587,62034,4749,124,1619
72434,1864,11831,58739,1921,98,1621
168340,4648,133400,30292,930,18,1622
69612,2882,39502,27228,2170,103,1623
134687,1280,16639,116768,10633,58,1626
67442,2779,37879,26784,2741,94,1627
181129,2305,88034,90790,2686,30,1628
40792,848,21311,18633,3267,56,1629
13938,724,4590,8624,1209,113,1631
53578,4825,6072,42681,6557,793,1632
71879,62,47569,24248,1721,5,1634
126949,7183,98808,20958,2346,64,1635
88403,99,69956,18348,1034,1,1637
130474,1661,53133,75680,3868,40,1638
229858,32785,140479,56594,531,50,1639
21657,765,8056,12836,557,50,1641
53708,2160,27912,23636,2184,110,1645
77506,3150,44724,29632,2312,95,1645
80690,3044,52395,25251,153,29,1646
79602,73,56898,22631,1186,3,1646
57786,4365,7015,46406,8271,718,1648
136315,1052,89540,45723,4267,41,1650
95748,642,70616,24490,2591,31,1651
28430,153,24901,3376,763,5,1652
265083,5599,205929,53555,1587,31,1653
217466,25264,118902,73300,884,164,1654
178504,1511,122128,54865,3927,37,1657
73791,359,53007,20425,1145,4,1658
230698,27563,146446,56689,515,104,1663
209328,28710,79914,100704,1900,474,1665
77815,1507,27597,48711,2439,26,1667
28251,1079,14776,12396,1108,42,1667
67161,2212,20969,43980,4353,111,1668
210773,23822,102548,84403,1308,301,1673
97846,3334,40021,54491,2803,60,1676
156363,19899,34211,102253,4092,431,1677
115786,1502,46755,67529,3480,38,1678
66358,1521,7533,57304,6463,152,1680
70038,1480,38531,30027,4302,57,1681
84442,2811,33410,48221,3843,157,1681
94933,2789,30306,61838,2660,141,1685
56020,2262,29600,24158,2312,102,1688
74619,2116,15237,57266,408,113,1689
144264,2529,70614,71121,6130,73,1689
84802,5297,60965,18540,1297,88,1692
162488,21067,37130,104291,2972,602,1695
86148,3522,54316,28310,2281,90,1695
199414,26977,66624,105813,1739,333,1696
75194,3055,43079,29060,2734,95,1699
26336,1239,15400,9697,400,65,1700
16945,38,10294,6613,144,0,1705
105283,746,74524,30013,3369,34,1707
39133,2074,24454,12605,994,36,1707
83174,82,62172,20920,1097,2,1711
31057,161,27801,3095,1385,8,1711
131652,7300,102276,22076,2311,51,1712
74211,2003,13548,58660,1777,139,1717
556522,26548,32988,496986,28553,1771,1718
139511,7508,109437,22566,1787,57,1724
62275,2567,34741,24967,1796,94,1724
135701,7417,105801,22483,2180,58,1729
77058,393,57028,19637,1053,9,1729
87026,5481,64843,16702,1030,90,1730
59567,6510,40152,12905,2973,420,1733
50879,1080,26099,23700,2594,82,1735
233515,33530,160092,39893,318,55,1737
77241,2595,23838,50808,219,150,1738
141591,7564,111176,22851,2080,56,1739
210717,28884,81654,100179,1389,174,1740
232259,2223,167138,62898,2779,42,1742
58568,1284,33252,24032,3147,74,1747
236305,34223,173085,28997,163,56,1747
61927,1354,35006,25567,3359,70,1754
88194,5574,66599,16021,1168,93,1756
129341,7249,100564,21528,2392,66,1756
199357,2547,108725,88085,3034,51,1762
85462,93,65409,19960,1021,7,1767
218658,2836,120976,94846,2548,35,1768
155370,1451,19865,134054,10102,95,1770
158168,20798,39181,98189,2775,531,1772
80226,585,51260,28381,1740,0,1772
133973,4714,53634,75625,5335,187,1773
43434,908,23088,19438,2642,60,1777
236651,34301,174865,27485,346,78,1780
82077,80,60461,21536,1201,4,1780
95418,4665,53945,36808,1761,89,1781
91738,13215,25195,53328,4372,987,1782
80876,76,58681,22119,1274,3,1783
49109,1943,24760,22406,1958,104,1786
91751,4459,50255,37037,1882,139,1789
223453,2928,123882,96643,2275,54,1792
124054,1222,15013,107819,9623,53,1793
29209,1231,6430,21548,173,13,1794
429686,18563,23559,387564,31694,2116,1796
133521,7359,104072,22090,1869,59,1796
52016,302,23666,28048,2840,10,1797
169430,7392,141700,20338,1268,117,1800
16157,373,13728,2056,984,14,1800
55743,3452,19736,32555,2560,158,1801
226225,2965,125683,97577,2772,37,1801
87187,6006,35935,45246,7502,493,1803
76389,4777,49933,21679,1512,94,1804
99183,123,90387,8673,530,2,1804
213254,2751,117202,93301,2744,42,1805
197675,26644,64928,106103,2324,260,1808
130774,2373,55913,72488,4019,113,1808
68790,54,44338,24398,1595,3,1811
90693,1720,38313,50660,3663,26,1811
143849,7627,112988,23234,2258,63,1812
80463,1688,28923,49852,4065,67,1813
108571,783,76339,31449,3288,37,1815
82329,1890,10453,69986,3783,121,1822
181228,24114,48877,108237,2256,454,1822
114783,2112,49120,63551,3637,62,1822
57695,433,8481,48781,6824,91,1823
96092,1444,26400,68248,4933,169,1825
149435,4140,109962,35333,1368,44,1825
66457,1395,24131,40931,2429,78,1826
111796,2205,56874,52717,5688,103,1829
126606,1621,51495,73490,3946,39,1829
99399,972,10286,88141,5841,105,1830
138134,2456,68925,66753,6334,43,1831
111146,2050,47298,61798,4236,82,1831
118720,997,40431,77292,13188,53,1833
32672,826,19164,12682,348,7,1833
84648,585,54404,29659,1526,0,1833
79494,4958,54064,20472,1499,89,1835
101590,1991,53444,46155,4288,61,1836
15324,371,11428,3525,112,2,1838
83867,3432,52621,27814,2110,87,1839
228030,26920,138980,62130,594,176,1841
210510,2709,115397,92404,3057,41,1841
228691,27104,140823,60764,661,184,1843
62545,339,33478,28728,2691,10,1844
73595,66,49413,24116,1716,4,1844
65736,1423,36850,27463,3809,69,1844
145483,1847,59624,84012,3682,64,1844
80823,3100,55834,21889,53,28,1846
150292,1184,95764,53344,4301,45,1849
464442,20638,25410,418394,34756,2075,1851
47151,1839,22974,22338,1749,83,1852
48997,224,31000,17773,1262,6,1854
146075,17922,32812,95341,12490,753,1857
347923,9187,319954,18782,2133,75,1859
178443,2275,86406,89762,2949,37,1862
104711,4212,71268,29231,2485,90,1863
87142,525,64306,22311,1881,22,1864
83384,480,58883,24021,1618,22,1870
74292,2415,24420,47457,3524,121,1871
13018,330,9414,3274,487,4,1874
232997,33415,157507,42075,333,75,1874
72460,2960,41380,28120,2848,78,1878
119959,3456,49795,66708,4205,83,1880
234531,33774,163781,36976,518,85,1886
291172,15700,253213,22259,2333,216,1894
148950,7734,116827,24389,2282,57,1896
99799,128,92284,7387,616,5,1897
110032,4362,75217,30453,2459,78,1900
162417,2052,72625,87740,2738,55,1904
93657,4576,52164,36917,1906,117,1909
137724,7451,107713,22560,2023,34,1912
